Ticker,Name,prices,market_caps,total_volumes,Dates
BTC,Bitcoin,469.938,5912148997.0,17867800.0,2014-03-30 00:00:00.000
BTC,Bitcoin,457.399,5756309240.0,56838500.0,2014-03-31 00:00:00.000
BTC,Bitcoin,478.7163,6023351178.0,35685800.0,2014-04-01 00:00:00.000
BTC,Bitcoin,437.515,5506313797.0,49647600.0,2014-04-02 00:00:00.000
BTC,Bitcoin,447.0822,5604036051.0,40765500.0,2014-04-03 00:00:00.000
BTC,Bitcoin,448.8792,5641613449.0,22925500.0,2014-04-04 00:00:00.000
BTC,Bitcoin,464.8259,5824866676.0,13404500.0,2014-04-05 00:00:00.000
BTC,Bitcoin,460.7028,5808861023.0,10241400.0,2014-04-06 00:00:00.000
BTC,Bitcoin,457.792,5775641210.0,9802770.0,2014-04-07 00:00:00.000
BTC,Bitcoin,450.4638,5718579640.0,10921600.0,2014-04-08 00:00:00.000
BTC,Bitcoin,440.1983,5589580215.0,13204400.0,2014-04-09 00:00:00.000
BTC,Bitcoin,360.8407,4611917257.0,55868300.0,2014-04-10 00:00:00.000
BTC,Bitcoin,420.0563,5318033925.0,62562800.0,2014-04-11 00:00:00.000
BTC,Bitcoin,420.66,5321874506.0,19226500.0,2014-04-12 00:00:00.000
BTC,Bitcoin,414.9495,5234667259.0,22493500.0,2014-04-13 00:00:00.000
BTC,Bitcoin,457.6338,5802302128.0,50730200.0,2014-04-14 00:00:00.000
BTC,Bitcoin,520.1233,6522974948.0,49561000.0,2014-04-15 00:00:00.000
BTC,Bitcoin,529.1625,6674473792.0,56480100.0,2014-04-16 00:00:00.000
BTC,Bitcoin,494.4,6278792387.0,34025500.0,2014-04-17 00:00:00.000
BTC,Bitcoin,478.2312,6074116360.0,19042400.0,2014-04-18 00:00:00.000
BTC,Bitcoin,501.5515,6353700029.0,19588200.0,2014-04-19 00:00:00.000
BTC,Bitcoin,497.3177,6312896984.0,12103100.0,2014-04-20 00:00:00.000
BTC,Bitcoin,492.6733,6284666435.0,15171400.0,2014-04-21 00:00:00.000
BTC,Bitcoin,484.8533,6187034895.0,9770190.335015288,2014-04-22 00:00:00.000
BTC,Bitcoin,487.525,6231920621.0,8412033.043193607,2014-04-23 00:00:00.000
BTC,Bitcoin,494.2733,6350012525.0,9512215.003743047,2014-04-24 00:00:00.000
BTC,Bitcoin,458.8067,5857079867.0,44062361.80745845,2014-04-25 00:00:00.000
BTC,Bitcoin,453.8,5822776642.0,11997979.867558926,2014-04-26 00:00:00.000
BTC,Bitcoin,437.9216,5542720307.0,9760121.834963577,2014-04-27 00:00:00.000
BTC,Bitcoin,436.92,5593864954.0,20781687.97683261,2014-04-28 00:00:00.000
BTC,Bitcoin,443.27,5683724524.0,15011935.551518673,2014-04-29 00:00:00.000
BTC,Bitcoin,444.9968,5690810165.0,13054745.683608102,2014-04-30 00:00:00.000
BTC,Bitcoin,455.0913,5821425472.0,11953625.134976294,2014-05-01 00:00:00.000
BTC,Bitcoin,443.4734,5716625927.0,8165770.147874059,2014-05-02 00:00:00.000
BTC,Bitcoin,434.0333,5570422954.0,9446958.635517636,2014-05-03 00:00:00.000
BTC,Bitcoin,433.9432,5554777406.0,5229830.630972039,2014-05-04 00:00:00.000
BTC,Bitcoin,429.0761,5518951942.0,8567756.392353557,2014-05-05 00:00:00.000
BTC,Bitcoin,426.7634,5463474513.0,10822749.124633348,2014-05-06 00:00:00.000
BTC,Bitcoin,439.3,5590798951.0,16360711.036365218,2014-05-07 00:00:00.000
BTC,Bitcoin,437.3633,5609810850.0,8491458.546028852,2014-05-08 00:00:00.000
BTC,Bitcoin,447.4933,5730133343.0,8820053.293163313,2014-05-09 00:00:00.000
BTC,Bitcoin,452.505,5795543101.0,5529665.186791251,2014-05-10 00:00:00.000
BTC,Bitcoin,436.2833,5598956479.0,11522907.034093864,2014-05-11 00:00:00.000
BTC,Bitcoin,439.19,5633629021.0,5903393.674349334,2014-05-12 00:00:00.000
BTC,Bitcoin,437.305,5625308533.0,5619474.108984868,2014-05-13 00:00:00.000
BTC,Bitcoin,444.2467,5669111766.0,6764834.29138491,2014-05-14 00:00:00.000
BTC,Bitcoin,444.25,5712906334.0,6219944.38500291,2014-05-15 00:00:00.000
BTC,Bitcoin,445.165,5725217915.0,5292980.730698652,2014-05-16 00:00:00.000
BTC,Bitcoin,445.8533,5737967927.0,2642092.2130057854,2014-05-17 00:00:00.000
BTC,Bitcoin,444.2133,5706165793.0,7828552.781743507,2014-05-18 00:00:00.000
BTC,Bitcoin,443.87,5706978471.0,11697296.019628461,2014-05-19 00:00:00.000
BTC,Bitcoin,483.4167,6214911439.0,59415447.482920215,2014-05-20 00:00:00.000
BTC,Bitcoin,488.7717,6294422409.0,20125942.252461053,2014-05-21 00:00:00.000
BTC,Bitcoin,522.6083,6716604600.0,28758404.007310245,2014-05-22 00:00:00.000
BTC,Bitcoin,524.475,6662964359.0,30253343.70043255,2014-05-23 00:00:00.000
BTC,Bitcoin,523.1083,6727963028.0,10236386.684289353,2014-05-24 00:00:00.000
BTC,Bitcoin,569.3767,7325371780.0,43762384.55551313,2014-05-25 00:00:00.000
BTC,Bitcoin,579.6217,7479335238.0,26174591.715237826,2014-05-26 00:00:00.000
BTC,Bitcoin,569.475,7325147499.0,33059214.23635299,2014-05-27 00:00:00.000
BTC,Bitcoin,571.5533,7402205099.0,15739188.285988351,2014-05-28 00:00:00.000
BTC,Bitcoin,565.26,7290260762.0,14362990.94411866,2014-05-29 00:00:00.000
BTC,Bitcoin,621.1467,7897757908.0,42271699.63749006,2014-05-30 00:00:00.000
BTC,Bitcoin,620.5,8007248676.0,18656368.10083591,2014-05-31 00:00:00.000
BTC,Bitcoin,640.1617,8094125581.0,53565199.679242626,2014-06-01 00:00:00.000
BTC,Bitcoin,656.41,8487587033.0,41153743.55147136,2014-06-02 00:00:00.000
BTC,Bitcoin,667.3683,8580309812.0,37419432.11298669,2014-06-03 00:00:00.000
BTC,Bitcoin,641.1833,8249183077.0,43722721.85640881,2014-06-04 00:00:00.000
BTC,Bitcoin,658.1,8478552324.0,24809749.5691626,2014-06-05 00:00:00.000
BTC,Bitcoin,648.63,8409353268.0,14032413.3666774,2014-06-06 00:00:00.000
BTC,Bitcoin,651.7083,8428206589.0,12954147.496912882,2014-06-07 00:00:00.000
BTC,Bitcoin,649.8983,8445489607.0,6819173.803153491,2014-06-08 00:00:00.000
BTC,Bitcoin,643.905,8290260777.375,15165258.001682783,2014-06-09 00:00:00.000
BTC,Bitcoin,649.0567,8359493314.815,13698528.103743391,2014-06-10 00:00:00.000
BTC,Bitcoin,630.0367,8116778557.0175,20706208.81438605,2014-06-11 00:00:00.000
BTC,Bitcoin,567.175,7309311839.375,41032286.05220322,2014-06-12 00:00:00.000
BTC,Bitcoin,594.6833,7666330027.785,37950646.151919045,2014-06-13 00:00:00.000
BTC,Bitcoin,570.0033,7350662806.2225,33752601.59059282,2014-06-14 00:00:00.000
BTC,Bitcoin,583.41,7526353631.25,19377536.876052536,2014-06-15 00:00:00.000
BTC,Bitcoin,592.52,7646618730.0,25803391.330629352,2014-06-16 00:00:00.000
BTC,Bitcoin,607.1583,7838352937.170001,14064824.78230287,2014-06-17 00:00:00.000
BTC,Bitcoin,604.19,7802403926.750001,14955835.77044088,2014-06-18 00:00:00.000
BTC,Bitcoin,593.3883000000002,7665345555.277503,11266428.30113169,2014-06-19 00:00:00.000
BTC,Bitcoin,590.055,7625133251.249999,14899960.97248743,2014-06-20 00:00:00.000
BTC,Bitcoin,591.2567,7643411863.58,8304999.789508111,2014-06-21 00:00:00.000
BTC,Bitcoin,595.0367,7694627830.545,9952321.043074599,2014-06-22 00:00:00.000
BTC,Bitcoin,586.1482999999998,7582634214.4124975,11249420.61918756,2014-06-23 00:00:00.000
BTC,Bitcoin,582.4149999999998,7537047075.374997,11613405.81708644,2014-06-24 00:00:00.000
BTC,Bitcoin,561.4716999999999,7268686297.067499,18237241.345597345,2014-06-25 00:00:00.000
BTC,Bitcoin,579.5867,7505647765.0,12733876.653646294,2014-06-26 00:00:00.000
BTC,Bitcoin,598.2367,7750006889.325,19906418.825948466,2014-06-27 00:00:00.000
BTC,Bitcoin,594.8717000000001,7709210052.5650015,13624207.397432778,2014-06-28 00:00:00.000
BTC,Bitcoin,598.4883,7758488114.8425,8878656.403461741,2014-06-29 00:00:00.000
BTC,Bitcoin,637.7549999999999,8269625590.124999,47015974.05882847,2014-06-30 00:00:00.000
BTC,Bitcoin,643.9350000000001,8351853048.375001,38496541.685756736,2014-07-01 00:00:00.000
BTC,Bitcoin,648.1075000000002,8408206448.562503,25992122.167154185,2014-07-02 00:00:00.000
BTC,Bitcoin,640.2838000000003,8308930858.410004,18539083.74715486,2014-07-03 00:00:00.000
BTC,Bitcoin,627.1288,8140821665.68,22418156.550761543,2014-07-04 00:00:00.000
BTC,Bitcoin,627.5812999999999,8149049043.304998,9292051.769341238,2014-07-05 00:00:00.000
BTC,Bitcoin,631.0025,8195697095.937501,11187211.133814601,2014-07-06 00:00:00.000
BTC,Bitcoin,619.4950000000002,8048556476.875003,18525910.64620546,2014-07-07 00:00:00.000
BTC,Bitcoin,620.0474999999996,8058075305.249995,9269839.610474609,2014-07-08 00:00:00.000
BTC,Bitcoin,620.16,8060033472.0,9329941.299859986,2014-07-09 00:00:00.000
BTC,Bitcoin,615.1275000000002,7994627579.250003,15009203.935868405,2014-07-10 00:00:00.000
BTC,Bitcoin,630.8350000000002,8198773244.500003,15836826.82458833,2014-07-11 00:00:00.000
BTC,Bitcoin,633.6389951679741,8235215928.499609,13267457.870885218,2014-07-12 00:00:00.000
BTC,Bitcoin,627.4623228193354,8154939570.986056,11435029.121800043,2014-07-13 00:00:00.000
BTC,Bitcoin,618.2050265064788,8034625267.996753,2646077079.3567286,2014-07-14 00:00:00.000
BTC,Bitcoin,618.9524999999999,8044339956.749999,10776372.317991683,2014-07-15 00:00:00.000
BTC,Bitcoin,614.1474999999997,7981890813.249996,13679053.322608326,2014-07-16 00:00:00.000
BTC,Bitcoin,622.8950000000001,8095579446.500001,14637445.280315427,2014-07-17 00:00:00.000
BTC,Bitcoin,627.0188000000003,8173252759.880004,14086517.690069783,2014-07-18 00:00:00.000
BTC,Bitcoin,626.1763000000001,8165088481.480001,7640657.031253545,2014-07-19 00:00:00.000
BTC,Bitcoin,620.5138,8093609698.919999,4767570.26288198,2014-07-20 00:00:00.000
BTC,Bitcoin,619.9088000000002,8088074095.3600025,8225443.991691393,2014-07-21 00:00:00.000
BTC,Bitcoin,619.0062999999999,8078589320.669999,7698580.9229142675,2014-07-22 00:00:00.000
BTC,Bitcoin,617.9425000000001,8066930366.250001,9043046.013458895,2014-07-23 00:00:00.000
BTC,Bitcoin,599.8088,7832303310.4,24703385.252356224,2014-07-24 00:00:00.000
BTC,Bitcoin,600.0963000000002,7837677745.410003,20256797.398241412,2014-07-25 00:00:00.000
BTC,Bitcoin,593.7750000000001,7758026640.000001,11443452.28870578,2014-07-26 00:00:00.000
BTC,Bitcoin,590.3788,7715896688.72,9300140.74662901,2014-07-27 00:00:00.000
BTC,Bitcoin,585.2787999999998,7651364384.369997,23117898.15816101,2014-07-28 00:00:00.000
BTC,Bitcoin,581.7138,7607013191.22,11790372.332249207,2014-07-29 00:00:00.000
BTC,Bitcoin,560.7912999999999,7335781094.212499,18397948.917774394,2014-07-30 00:00:00.000
BTC,Bitcoin,583.1821057431899,7630850376.333778,23252091.391060743,2014-07-31 00:00:00.000
BTC,Bitcoin,593.8655273953669,7773046501.525218,22927176.796534866,2014-08-01 00:00:00.000
BTC,Bitcoin,588.2306991611412,7701689838.349342,9260582.608232379,2014-08-02 00:00:00.000
BTC,Bitcoin,585.5731940766995,7669135008.183718,9179432.125804095,2014-08-03 00:00:00.000
BTC,Bitcoin,586.3686859113967,7681459103.873592,11325982.78547038,2014-08-04 00:00:00.000
BTC,Bitcoin,582.4186267649761,7631722475.814864,13046784.254992407,2014-08-05 00:00:00.000
BTC,Bitcoin,583.3249999999999,7645917854.374999,12769922.201948395,2014-08-06 00:00:00.000
BTC,Bitcoin,587.2031590188054,7699128899.554043,11942668.461052554,2014-08-07 00:00:00.000
BTC,Bitcoin,590.9072702245192,7749970439.220903,12277588.527439365,2014-08-08 00:00:00.000
BTC,Bitcoin,588.1078559835756,7716004475.897311,7934876.355063622,2014-08-09 00:00:00.000
BTC,Bitcoin,588.5004825541756,7723612745.649575,8504716.676129557,2014-08-10 00:00:00.000
BTC,Bitcoin,573.4063,7528222642.385,16394404.861505693,2014-08-11 00:00:00.000
BTC,Bitcoin,567.4023482208208,7451879444.947211,15825348.317337945,2014-08-12 00:00:00.000
BTC,Bitcoin,543.6674999999999,7142146355.812499,36644669.931792624,2014-08-13 00:00:00.000
BTC,Bitcoin,503.7087999999998,6619438824.319998,46265624.62553175,2014-08-14 00:00:00.000
BTC,Bitcoin,492.2844982828295,6470895123.240938,31123413.362281278,2014-08-15 00:00:00.000
BTC,Bitcoin,521.0463000000001,6851511348.007502,27941383.427219495,2014-08-16 00:00:00.000
BTC,Bitcoin,494.7813,6508254263.94,28596111.80240412,2014-08-17 00:00:00.000
BTC,Bitcoin,459.8863000000001,6051494358.652501,60758484.534893334,2014-08-18 00:00:00.000
BTC,Bitcoin,484.1549999999999,6373125926.999999,45173284.02810885,2014-08-19 00:00:00.000
BTC,Bitcoin,514.1863000000001,6770599523.880001,55122051.107402146,2014-08-20 00:00:00.000
BTC,Bitcoin,515.605,6791368598.25,47111104.07847081,2014-08-21 00:00:00.000
BTC,Bitcoin,515.8263000000001,6796320998.280002,34159957.60252427,2014-08-22 00:00:00.000
BTC,Bitcoin,496.5688000000001,6544627813.360002,23986341.558129977,2014-08-23 00:00:00.000
BTC,Bitcoin,508.1138,6698642065.23,18509793.266628254,2014-08-24 00:00:00.000
BTC,Bitcoin,500.3863,6598469041.525,15737842.720394537,2014-08-25 00:00:00.000
BTC,Bitcoin,510.6387999999999,6735887474.679998,21288943.923400816,2014-08-26 00:00:00.000
BTC,Bitcoin,510.4463,6735479301.2325,21505988.92038193,2014-08-27 00:00:00.000
BTC,Bitcoin,506.9150000000001,6691049888.250001,18467248.48861226,2014-08-28 00:00:00.000
BTC,Bitcoin,508.0963,6708840033.1625,16001723.62834569,2014-08-29 00:00:00.000
BTC,Bitcoin,501.5300000000001,6624308546.000001,10747408.658269238,2014-08-30 00:00:00.000
BTC,Bitcoin,480.0262999999999,6342575501.242498,43358429.758384064,2014-08-31 00:00:00.000
BTC,Bitcoin,475.8200000000002,6288710716.500003,19343751.807486504,2014-09-01 00:00:00.000
BTC,Bitcoin,474.6938,6275487638.035,21083352.224831242,2014-09-02 00:00:00.000
BTC,Bitcoin,474.7263000000001,6277994218.035002,14233663.71176932,2014-09-03 00:00:00.000
BTC,Bitcoin,489.5475000000001,6475917910.312501,23597497.056552686,2014-09-04 00:00:00.000
BTC,Bitcoin,480.2425000000001,6354592772.125001,14058803.04997312,2014-09-05 00:00:00.000
BTC,Bitcoin,482.3588,6384706079.29,9776900.705157386,2014-09-06 00:00:00.000
BTC,Bitcoin,480.6025,6363333295.8125,7748654.382831849,2014-09-07 00:00:00.000
BTC,Bitcoin,471.1250000000001,6239603056.250001,27618107.417669404,2014-09-08 00:00:00.000
BTC,Bitcoin,471.7538,6249605640.88,20218609.30319999,2014-09-09 00:00:00.000
BTC,Bitcoin,477.1138,6322521232.08,20792329.424092777,2014-09-10 00:00:00.000
BTC,Bitcoin,476.3775000000001,6314752955.062501,14579193.13186878,2014-09-11 00:00:00.000
BTC,Bitcoin,473.6874999999999,6280918617.187499,13395857.32409978,2014-09-12 00:00:00.000
BTC,Bitcoin,476.0013,6313764543.4275,14007703.004896387,2014-09-13 00:00:00.000
BTC,Bitcoin,474.795,6299010306.0,11468703.326540692,2014-09-14 00:00:00.000
BTC,Bitcoin,473.0313,6278083239.3825,12723496.884358438,2014-09-15 00:00:00.000
BTC,Bitcoin,462.5925,6141505242.9375,16956832.82370955,2014-09-16 00:00:00.000
BTC,Bitcoin,454.6238000000001,6037835956.610002,23179362.991400693,2014-09-17 00:00:00.000
BTC,Bitcoin,423.565,5627251629.25,48338347.98438927,2014-09-18 00:00:00.000
BTC,Bitcoin,393.2624999999999,5226301319.999999,47766762.1622319,2014-09-19 00:00:00.000
BTC,Bitcoin,408.5025,5430693510.375,47847915.31720254,2014-09-20 00:00:00.000
BTC,Bitcoin,396.62,5274312253.0,32843840.15919743,2014-09-21 00:00:00.000
BTC,Bitcoin,398.3113000000001,5298466363.772501,24225299.2144736,2014-09-22 00:00:00.000
BTC,Bitcoin,433.7512999999999,5771559860.494999,57448184.246617585,2014-09-23 00:00:00.000
BTC,Bitcoin,420.92,5602424154.0,32689372.436466075,2014-09-24 00:00:00.000
BTC,Bitcoin,407.9775,5431965426.5625,30733509.96720748,2014-09-25 00:00:00.000
BTC,Bitcoin,402.88,5365475264.0,23707503.068168852,2014-09-26 00:00:00.000
BTC,Bitcoin,398.0074999999999,5301867857.687499,16698720.05207724,2014-09-27 00:00:00.000
BTC,Bitcoin,375.9887999999999,5009825166.719998,29504744.82791448,2014-09-28 00:00:00.000
BTC,Bitcoin,373.0888,4972406272.54,37668363.03976922,2014-09-29 00:00:00.000
BTC,Bitcoin,387.3512999999999,5164012591.079999,34519038.81008948,2014-09-30 00:00:00.000
BTC,Bitcoin,380.8949999999999,5079406227.749999,26019381.155069035,2014-10-01 00:00:00.000
BTC,Bitcoin,371.8413,4959944620.5375,19867284.508463353,2014-10-02 00:00:00.000
BTC,Bitcoin,356.1899999999999,4752500693.999999,29080111.339532,2014-10-03 00:00:00.000
BTC,Bitcoin,327.8813,4376051376.385,44971218.61630971,2014-10-04 00:00:00.000
BTC,Bitcoin,325.1099999999999,4340421693.749999,81809696.99023308,2014-10-05 00:00:00.000
BTC,Bitcoin,328.73,4390074094.5,75997580.13997829,2014-10-06 00:00:00.000
BTC,Bitcoin,331.7238,4431199692.78,43924704.45993865,2014-10-07 00:00:00.000
BTC,Bitcoin,353.3901000000001,4721892499.170001,50777426.825353265,2014-10-08 00:00:00.000
BTC,Bitcoin,358.395,4790047733.625,80036548.33990295,2014-10-09 00:00:00.000
BTC,Bitcoin,357.5549999999999,4780224305.999999,42046080.75021416,2014-10-10 00:00:00.000
BTC,Bitcoin,359.515,4807704216.25,32266988.405666195,2014-10-11 00:00:00.000
BTC,Bitcoin,374.1675000000001,5005060917.937501,30739066.019255087,2014-10-12 00:00:00.000
BTC,Bitcoin,387.0387999999999,5178714607.579999,55435747.92234496,2014-10-13 00:00:00.000
BTC,Bitcoin,398.2888,5330587769.78,71417120.06933361,2014-10-14 00:00:00.000
BTC,Bitcoin,392.1900000000001,5250404406.000001,49257724.14281866,2014-10-15 00:00:00.000
BTC,Bitcoin,379.3912999999999,5080504776.5599985,48941848.6690588,2014-10-16 00:00:00.000
BTC,Bitcoin,380.2925,5093875427.8125,38063635.90178972,2014-10-17 00:00:00.000
BTC,Bitcoin,389.1163,5213672024.625,43799624.062763646,2014-10-18 00:00:00.000
BTC,Bitcoin,386.945,5185875584.5,32870166.09728563,2014-10-19 00:00:00.000
BTC,Bitcoin,379.7699999999999,5090987746.499999,32186402.177928016,2014-10-20 00:00:00.000
BTC,Bitcoin,382.4137999999999,5127920489.029999,33195457.629108418,2014-10-21 00:00:00.000
BTC,Bitcoin,379.4425000000001,5089595057.375001,22279085.760041673,2014-10-22 00:00:00.000
BTC,Bitcoin,356.2000000000001,4779135400.000001,48354309.486003265,2014-10-23 00:00:00.000
BTC,Bitcoin,354.3175000000001,4755312883.375001,32650701.35283577,2014-10-24 00:00:00.000
BTC,Bitcoin,347.0304940564094,4658797625.083782,35098508.122770295,2014-10-25 00:00:00.000
BTC,Bitcoin,350.1888000000001,4702361470.560001,27618300.827371847,2014-10-26 00:00:00.000
BTC,Bitcoin,348.29,4678274816.25,40322147.37977852,2014-10-27 00:00:00.000
BTC,Bitcoin,351.5638000000001,4723453013.090001,26517269.319478102,2014-10-28 00:00:00.000
BTC,Bitcoin,333.1474999999999,4477252539.374999,43376134.310925096,2014-10-29 00:00:00.000
BTC,Bitcoin,343.6674999999999,4620136994.687499,59854847.07670034,2014-10-30 00:00:00.000
BTC,Bitcoin,336.5879758057807,4526519245.630091,30524273.859307867,2014-10-31 00:00:00.000
BTC,Bitcoin,323.9763,4358250678.7125,38569972.59373859,2014-11-01 00:00:00.000
BTC,Bitcoin,323.9849999999999,4359606956.999999,28711350.70534258,2014-11-02 00:00:00.000
BTC,Bitcoin,323.995,4361102298.0,40772300.42284785,2014-11-03 00:00:00.000
BTC,Bitcoin,328.0083,4416492355.9725,35073797.880440444,2014-11-04 00:00:00.000
BTC,Bitcoin,337.5933,4546689684.735,44434915.106879316,2014-11-05 00:00:00.000
BTC,Bitcoin,347.8183,4685738573.94,43131102.62856433,2014-11-06 00:00:00.000
BTC,Bitcoin,341.2317,4598267773.35,40263476.29477718,2014-11-07 00:00:00.000
BTC,Bitcoin,344.1783,4639316977.02,30212775.72296773,2014-11-08 00:00:00.000
BTC,Bitcoin,363.4241291015933,4900092960.69292,51466025.86583119,2014-11-09 00:00:00.000
BTC,Bitcoin,363.7649999999999,4906043990.249999,62274660.836041614,2014-11-10 00:00:00.000
BTC,Bitcoin,366.15,4939381807.5,45679773.63975148,2014-11-11 00:00:00.000
BTC,Bitcoin,418.5783,5648170006.71,234617998.94235379,2014-11-12 00:00:00.000
BTC,Bitcoin,414.7083,5597421602.175,338849744.1846642,2014-11-13 00:00:00.000
BTC,Bitcoin,395.245,5336222507.25,263499968.5892329,2014-11-14 00:00:00.000
BTC,Bitcoin,377.3267,5095655585.9875,99179350.3470273,2014-11-15 00:00:00.000
BTC,Bitcoin,387.6233,5236180276.3025,95731301.28432417,2014-11-16 00:00:00.000
BTC,Bitcoin,384.9,5200788045.0,152824089.08328944,2014-11-17 00:00:00.000
BTC,Bitcoin,374.8683,5066663712.555,109440633.05073106,2014-11-18 00:00:00.000
BTC,Bitcoin,376.7883,5093942323.3125,84367865.3742223,2014-11-19 00:00:00.000
BTC,Bitcoin,355.3888345541618,4805825477.746428,93722502.0366924,2014-11-20 00:00:00.000
BTC,Bitcoin,349.3882854323945,4725799744.63716,100624477.55914839,2014-11-21 00:00:00.000
BTC,Bitcoin,351.5500000000001,4756418767.500001,68856354.94119315,2014-11-22 00:00:00.000
BTC,Bitcoin,366.7817,4963794289.2375,71063869.31374641,2014-11-23 00:00:00.000
BTC,Bitcoin,377.7417,5113527167.07,116848548.38822386,2014-11-24 00:00:00.000
BTC,Bitcoin,375.248,5080998638.0,115570302.47559404,2014-11-25 00:00:00.000
BTC,Bitcoin,365.7660000000001,4953852406.650002,92282203.67741974,2014-11-26 00:00:00.000
BTC,Bitcoin,368.448,4991429534.4,70974036.26141815,2014-11-27 00:00:00.000
BTC,Bitcoin,376.951,5108072424.775,91254232.81791146,2014-11-28 00:00:00.000
BTC,Bitcoin,374.9649999999999,5082659949.124999,100952560.51474999,2014-11-29 00:00:00.000
BTC,Bitcoin,376.472,5104546200.8,74926943.90674321,2014-11-30 00:00:00.000
BTC,Bitcoin,379.489,5146696228.575,64120830.50054466,2014-12-01 00:00:00.000
BTC,Bitcoin,381.3768000000001,5173729065.540001,66841251.26995943,2014-12-02 00:00:00.000
BTC,Bitcoin,374.103,5076166196.7,74772912.71073525,2014-12-03 00:00:00.000
BTC,Bitcoin,368.2282000000001,4997777244.500001,62639548.33058211,2014-12-04 00:00:00.000
BTC,Bitcoin,376.379,5109881265.075,57857463.42592923,2014-12-05 00:00:00.000
BTC,Bitcoin,373.671,5074368104.025,48428933.75856517,2014-12-06 00:00:00.000
BTC,Bitcoin,374.448,5086108461.6,38514374.875024594,2014-12-07 00:00:00.000
BTC,Bitcoin,361.433,4910799206.825,66593741.913184226,2014-12-08 00:00:00.000
BTC,Bitcoin,350.9280000000001,4769269437.600001,88924869.65991856,2014-12-09 00:00:00.000
BTC,Bitcoin,346.9798718363186,4716905099.220487,59696950.62553664,2014-12-10 00:00:00.000
BTC,Bitcoin,346.9089999999999,4717173182.024999,118502898.82834333,2014-12-11 00:00:00.000
BTC,Bitcoin,351.502,4780796277.1,50698218.39649164,2014-12-12 00:00:00.000
BTC,Bitcoin,347.484,4727528507.1,38735004.41273056,2014-12-13 00:00:00.000
BTC,Bitcoin,350.133,4764706150.575,44354135.28957544,2014-12-14 00:00:00.000
BTC,Bitcoin,344.615,4690951072.25,30644200.622725755,2014-12-15 00:00:00.000
BTC,Bitcoin,328.5340000000001,4473187530.400002,71798679.48126574,2014-12-16 00:00:00.000
BTC,Bitcoin,318.828,4342046795.7,76239460.27345972,2014-12-17 00:00:00.000
BTC,Bitcoin,309.765,4219673038.875,90976235.79233617,2014-12-18 00:00:00.000
BTC,Bitcoin,317.54,4326569823.5,60607669.3459044,2014-12-19 00:00:00.000
BTC,Bitcoin,328.7740000000001,4480153981.900002,64328493.85057997,2014-12-20 00:00:00.000
BTC,Bitcoin,319.501,4353792201.85,58024786.31176,2014-12-21 00:00:00.000
BTC,Bitcoin,329.886,4498284260.25,51126866.96604784,2014-12-22 00:00:00.000
BTC,Bitcoin,333.97,4555334101.5,58571793.10819222,2014-12-23 00:00:00.000
BTC,Bitcoin,322.194,4395934387.5,37974791.61572064,2014-12-24 00:00:00.000
BTC,Bitcoin,318.166,4342234118.2,75362825.06098935,2014-12-25 00:00:00.000
BTC,Bitcoin,327.7169708710151,4473844613.694206,93256490.21344973,2014-12-26 00:00:00.000
BTC,Bitcoin,314.568,4295536138.8,145862961.0588076,2014-12-27 00:00:00.000
BTC,Bitcoin,316.491,4322768586.675,67051620.38671447,2014-12-28 00:00:00.000
BTC,Bitcoin,312.6329999999999,4271645363.8499985,99471184.46915883,2014-12-29 00:00:00.000
BTC,Bitcoin,310.079,4237996980.525,71609763.01677348,2014-12-30 00:00:00.000
BTC,Bitcoin,317.379,4338943850.325,71036111.34880373,2014-12-31 00:00:00.000
BTC,Bitcoin,313.9920000000001,4293958347.0000014,46999364.08867299,2015-01-01 00:00:00.000
BTC,Bitcoin,314.446,4301448334.7,38855906.30053607,2015-01-02 00:00:00.000
BTC,Bitcoin,286.572,3921358112.1,118778941.40912902,2015-01-03 00:00:00.000
BTC,Bitcoin,260.936,3571639780.8,205500148.96968707,2015-01-04 00:00:00.000
BTC,Bitcoin,273.22,3740880426.5,155038125.45582142,2015-01-05 00:00:00.000
BTC,Bitcoin,285.3738000000001,3908408221.3500013,97002895.97640781,2015-01-06 00:00:00.000
BTC,Bitcoin,295.8725,4053238742.4375,110674232.97875299,2015-01-07 00:00:00.000
BTC,Bitcoin,284.4525,3897824162.25,86570544.47058573,2015-01-08 00:00:00.000
BTC,Bitcoin,289.5738000000001,3968992614.2850013,83478400.2771182,2015-01-09 00:00:00.000
BTC,Bitcoin,274.533,3763909199.925,92683835.63260388,2015-01-10 00:00:00.000
BTC,Bitcoin,267.184,3664201453.6,73256737.91089578,2015-01-11 00:00:00.000
BTC,Bitcoin,268.353667700943,3681154854.371071,78982214.88677162,2015-01-12 00:00:00.000
BTC,Bitcoin,221.436,3038251389.3,215752219.9219919,2015-01-13 00:00:00.000
BTC,Bitcoin,172.1479,2362639549.8525,236006920.8178313,2015-01-14 00:00:00.000
BTC,Bitcoin,210.5559,2890521922.995,257637517.29041365,2015-01-15 00:00:00.000
BTC,Bitcoin,205.816,2826188131.0,176217465.4940408,2015-01-16 00:00:00.000
BTC,Bitcoin,199.4914,2740019366.285,106431481.13147792,2015-01-17 00:00:00.000
BTC,Bitcoin,208.9892,2871292169.34,118664232.7276146,2015-01-18 00:00:00.000
BTC,Bitcoin,214.545,2948379298.875,105545327.33818196,2015-01-19 00:00:00.000
